episode,reward,running_reward,max_reward,epsilon,loss,time_since_start
14463,260.0,335.9,890.0,0.1,0.5531774759292603,31970.217355012894
14475,130.0,336.7,890.0,0.1,0.7076609134674072,32002.25040602684
14490,135.0,320.55,600.0,0.1,0.7054433822631836,32034.066174030304
14504,160.0,329.55,700.0,0.1,3.3135881423950195,32066.814236164093
14518,120.0,337.0,700.0,0.1,0.23597677052021027,32098.90364217758
14533,220.0,335.0,700.0,0.1,1.9168833494186401,32131.037023067474
14546,130.0,347.4,770.0,0.1,0.4655687212944031,32162.65418601036
14560,190.0,347.5,770.0,0.1,1.210860252380371,32194.765557050705
14575,85.0,333.55,770.0,0.1,1.092426061630249,32227.13605594635
14589,240.0,339.55,770.0,0.1,0.8127579092979431,32259.546092033386
14605,120.0,329.5,770.0,0.1,2.80440354347229,32292.327391147614
